detected_at,company,title,location,flags,url
2026-09-03T17:53:00.945963+00:00,SpaceX,Software Infrastructure Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8573279002?gh_jid=8573279002
2026-09-03T17:53:00.945963+00:00,SpaceX,Software Infrastructure Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8584920002?gh_jid=8584920002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Software Infrastructure Engineer, Flight Software (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8692270002?gh_jid=8692270002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Space Lasers Engineer, Satellites (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8656960002?gh_jid=8656960002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. AI Engineer, Platform Infrastructure, Special Programs","Palo Alto, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8557126002?gh_jid=8557126002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. AI Engineer, Special Programs","Palo Alto, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8557060002?gh_jid=8557060002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. AI Engineer, Special Programs - Top Secret Clearance","Palo Alto, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8557093002?gh_jid=8557093002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Antenna Engineer, Satellites (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8497552002?gh_jid=8497552002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Application Security Engineer   ,"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624695002?gh_jid=8624695002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Application Software Engineer,"Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8611181002?gh_jid=8611181002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Application Software Engineer,"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8594168002?gh_jid=8594168002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Application Software Engineer,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8612668002?gh_jid=8612668002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Automation & Controls Engineer, Infrastructure & Utility (Starship)","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8743394002?gh_jid=8743394002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Automation & Controls Engineer, Solar Cell Factory","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8569381002?gh_jid=8569381002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Automation Engineer, Blades and Vanes Foundry","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8497668002?gh_jid=8497668002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Automation and Controls Engineer, Satellites (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8692083002?gh_jid=8692083002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Aviation Development Engineer, Networking (Starlink)","Woodinville, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8731935002?gh_jid=8731935002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Aviation Development Engineer, Networking (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8731937002?gh_jid=8731937002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. CAM Engineer, PCB (STARLINK)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8603028002?gh_jid=8603028002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. DSP Systems Engineer (Silicon Engineering),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8703186002?gh_jid=8703186002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. DSP Systems Engineer (Silicon Engineering),"Irvine, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8700965002?gh_jid=8700965002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Data Engineer, Ground Network Engineering (Business Analytics)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8482128002?gh_jid=8482128002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Embedded Security Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624708002?gh_jid=8624708002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Embedded Security Engineer (Starlink) ,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624866002?gh_jid=8624866002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Embedded Software Engineer (Starlink)   ,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8716175002?gh_jid=8716175002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Embedded Software Engineer, Laser Mesh Routing (Starlink)   ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579133002?gh_jid=8579133002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Embedded Software Engineer, Laser Mesh Routing (Starlink)   ","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579132002?gh_jid=8579132002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Embedded Software Engineer, OS/Platform (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8567575002?gh_jid=8567575002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Facilities Engineer, Solar Cell Factory (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8524824002?gh_jid=8524824002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Failure Analysis Engineer, Microelectronics (Starlink) ","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8769926002?gh_jid=8769926002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Fluids Systems Engineer, Solar Cell Factory (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8449709002?gh_jid=8449709002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Full Stack Engineer (Application Software),"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8663952002?gh_jid=8663952002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Full Stack Engineer (Application Software),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8594457002?gh_jid=8594457002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Full Stack Engineer (Application Software),"Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8650986002?gh_jid=8650986002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Full Stack Engineer, Developer Systems ","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8769502002?gh_jid=8769502002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Full Stack Engineer, Employee Experience ","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8649509002?gh_jid=8649509002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Full Stack Engineer, Finance  ","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8692498002?gh_jid=8692498002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Full Stack Engineer, Internal Systems","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8675900002?gh_jid=8675900002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Full Stack Engineer, Internal Systems","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8696900002?gh_jid=8696900002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Full Stack Software Engineer (Components),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8628284002?gh_jid=8628284002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Full Stack Software Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8505483002?gh_jid=8505483002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. High Performance Computing (HPC) Systems Engineer,"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8627593002?gh_jid=8627593002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. High Performance Computing (HPC) Systems Engineer,"Starbase, TX",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8627595002?gh_jid=8627595002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. IC Packaging Test Engineer, Silicon Technology (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8701719002?gh_jid=8701719002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Instrumentation & Controls Engineer, Solar Cell Factory (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8493014002?gh_jid=8493014002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Kubernetes Platform Site Reliability Engineer (Starlink) ,"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8573253002?gh_jid=8573253002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. NDE Engineer, Radiography Testing","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8501154002?gh_jid=8501154002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Network Security Engineer,"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8627630002?gh_jid=8627630002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Network Security Engineer,"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8626661002?gh_jid=8626661002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Network Security Engineer,"Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8627634002?gh_jid=8627634002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Network Security Engineer,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8627633002?gh_jid=8627633002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Operations Engineer, Blades and Vanes Foundry","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8488285002?gh_jid=8488285002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Operations Engineer, Starship Production (Starbase)","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624742002?gh_jid=8624742002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Power Electronics Engineer - Traveling Wave Tube Amplifier (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8516120002?gh_jid=8516120002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Power Electronics Engineer, AI Satellites (Starmind)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8639326002?gh_jid=8639326002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Power Electronics Engineer, Satellites (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8487197002?gh_jid=8487197002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Power Systems Engineer,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8753254002?gh_jid=8753254002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Power Systems Engineer (Starship) ,"Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8631444002?gh_jid=8631444002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Process Controls Engineer, Solar Cell Factory (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8476123002?gh_jid=8476123002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Process Engineer - Wafer Level Assembly, AI Satellites (Starmind)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8645265002?gh_jid=8645265002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Product Security Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624707002?gh_jid=8624707002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Product Security Engineer (Starlink) ,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624867002?gh_jid=8624867002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Quality Systems Engineer (Starlink),"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8511399002?gh_jid=8511399002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. RAN Software Engineer (Starlink Mobile),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8672784002?gh_jid=8672784002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. RAN Software Engineer (Starlink Mobile),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8673035002?gh_jid=8673035002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. RF Software Engineer (Starlink),"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624890002?gh_jid=8624890002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. RF Software Engineer (Starshield),"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8573920002?gh_jid=8573920002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. RF/Microwave Engineer, Satellites (Starlink) ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8461541002?gh_jid=8461541002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Responsible Engineer - Turbomachinery (Starship),"McGregor, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8642250002?gh_jid=8642250002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. SI/PI Engineer - Serdes, Satellites (Starlink)","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8627694002?gh_jid=8627694002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Screen Printing Equipment Engineer, Solar Cells (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8653957002?gh_jid=8653957002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Security Software Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624705002?gh_jid=8624705002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Security Software Engineer (Starlink) ,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8624864002?gh_jid=8624864002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Signal Integrity Engineer - Serdes, Satellites (Starlink)","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8627692002?gh_jid=8627692002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Silicon Packaging Process Engineer, Silicon Technology (Starlink)","Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8517479002?gh_jid=8517479002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Simulation Software Engineer (Application Software),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8487924002?gh_jid=8487924002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer (Application Software),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8611174002?gh_jid=8611174002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer (Starlink),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8654200002?gh_jid=8654200002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer (Starlink),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8654199002?gh_jid=8654199002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer (Starlink),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8639503002?gh_jid=8639503002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer (Starshield),"Redmond, WA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8597536002?gh_jid=8597536002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer (Starshield),"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8597497002?gh_jid=8597497002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer - Top Secret Clearance (Starlink)   ,"Redmond, WA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8701706002?gh_jid=8701706002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Site Reliability Engineer - Top Secret Clearance (Starlink)   ,"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8640515002?gh_jid=8640515002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer,"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8726252002?gh_jid=8726252002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer,"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8763488002?gh_jid=8763488002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Components),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8628394002?gh_jid=8628394002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Flight Reliability),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8530108002?gh_jid=8530108002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Platform Team),"Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8560569002?gh_jid=8560569002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Platform Team),"Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8558869002?gh_jid=8558869002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Platform Team),"Sunnyvale, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8558870002?gh_jid=8558870002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Platform Team),"Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8558871002?gh_jid=8558871002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Platform Team),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8495853002?gh_jid=8495853002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Platform Team),"Bastrop, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8560570002?gh_jid=8560570002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Special Projects) - Top Secret Clearance,"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8568980002?gh_jid=8568980002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Starfall),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8642277002?gh_jid=8642277002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Starshield),"Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8684403002?gh_jid=8684403002
2026-09-03T17:53:00.945963+00:00,SpaceX,Sr. Software Engineer (Vehicle Engineering),"Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8555142002?gh_jid=8555142002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Beam Planning (Starlink)   ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579130002?gh_jid=8579130002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Beam Planning (Starlink)   ","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579125002?gh_jid=8579125002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, C++ (Dragon)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8602061002?gh_jid=8602061002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, C++ (Simulations)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8603611002?gh_jid=8603611002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, CDN (Starlink)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8756086002?gh_jid=8756086002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, CDN (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8632177002?gh_jid=8632177002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, CDN (Starlink)","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8672206002?gh_jid=8672206002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Components Test (Starshield)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8568934002?gh_jid=8568934002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Computer Vision","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8517346002?gh_jid=8517346002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Continuous Integration (Starship)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533833002?gh_jid=8533833002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Continuous Integration (Starship)","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8533836002?gh_jid=8533836002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Data (Starlink)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8750868002?gh_jid=8750868002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Data Platform (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8750881002?gh_jid=8750881002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Design Software (Starship)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8466962002?gh_jid=8466962002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, DevOps (Starlink)   ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8576894002?gh_jid=8576894002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Flight Software (Starship)","Starbase, TX",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8562073002?gh_jid=8562073002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Flight Software (Starship)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8562412002?gh_jid=8562412002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, HITL - Top Secret Clearance","Hawthorne, CA",🇺🇸 US citizenship required 🔒 clearance required,https://boards.greenhouse.io/spacex/jobs/8749217002?gh_jid=8749217002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, High Performance Computing (Starlink)","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579126002?gh_jid=8579126002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, High Performance Computing (Starlink)   ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579131002?gh_jid=8579131002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Low Latency Computing (Starlink)   ","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579128002?gh_jid=8579128002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Low Latency Computing (Starlink)   ","Palo Alto, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8579127002?gh_jid=8579127002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Security (Starship)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8562402002?gh_jid=8562402002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Simulations (Application Software)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8487481002?gh_jid=8487481002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Starlink Enterprise Product (Space Lasers)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8716848002?gh_jid=8716848002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Starlink Network","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8458038002?gh_jid=8458038002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Telemetry (Starlink)","Redmond, WA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8656520002?gh_jid=8656520002
2026-09-03T17:53:00.945963+00:00,SpaceX,"Sr. Software Engineer, Telemetry (Starlink)","Hawthorne, CA",🇺🇸 US citizenship required,https://boards.greenhouse.io/spacex/jobs/8631952002?gh_jid=8631952002
